the,match,phase,detail,notes,game_date,A,player_A,a,b,player_B,B,others
84,順位戦,B級2組,10回戦,,2026-03-04,☗,及川拓馬,☆,★,佐々木慎,☖,
84,順位戦,B級2組,10回戦,,2026-03-04,☗,谷川浩司,☆,★,木村一基,☖,
84,順位戦,B級2組,10回戦,,2026-03-04,☗,古賀悠聖,☆,★,丸山忠久,☖,
84,順位戦,B級2組,10回戦,,2026-03-04,☗,横山泰明,☆,★,久保利明,☖,
84,順位戦,B級2組,10回戦,,2026-03-04,☗,山崎隆之,☆,★,北浜健介,☖,
84,順位戦,B級2組,10回戦,,2026-03-04,☗,藤本渚,☆,★,阿久津主税,☖,
84,順位戦,B級2組,10回戦,,2026-03-04,☗,村山慈明,☆,★,佐藤和俊,☖,
84,順位戦,C級1組,1回戦,,2025-06-17,☗,中村修,☆,★,畠山鎮,☖,
84,順位戦,C級1組,1回戦,,2025-06-17,☗,野月浩貴,★,☆,先崎学,☖,
84,順位戦,C級1組,1回戦,,2025-06-17,☗,都成竜馬,☆,★,中川大輔,☖,
84,順位戦,C級1組,1回戦,,2025-06-17,☗,飯島栄治,☆,★,阿部健治郎,☖,
84,順位戦,C級1組,1回戦,,2025-06-17,☗,宮田敦史,★,☆,三枚堂達也,☖,
84,順位戦,C級1組,1回戦,,2025-06-17,☗,池永天志,☆,★,西尾明,☖,
84,順位戦,C級1組,1回戦,,2025-06-17,☗,岡部怜央,☆,★,片上大輔,☖,
84,順位戦,C級1組,1回戦,,2025-06-17,☗,井上慶太,★,☆,高田明浩,☖,
84,順位戦,C級1組,1回戦,,2025-06-17,☗,阿部隆,★,☆,西田拓也,☖,
84,順位戦,C級1組,1回戦,,2025-06-17,☗,畠山成幸,★,☆,村田顕弘,☖,
84,順位戦,C級1組,1回戦,,2025-06-17,☗,上野裕寿,★,☆,高崎一生,☖,
84,順位戦,C級1組,1回戦,,2025-06-17,☗,船江恒平,☆,★,宮本広志,☖,
84,順位戦,C級1組,1回戦,,2025-06-17,☗,出口若武,☆,★,古森悠太,☖,
84,順位戦,C級1組,1回戦,,2025-06-17,☗,黒田尭之,☆,★,杉本昌隆,☖,
84,順位戦,C級1組,1回戦,,2025-06-17,☗,冨田誠也,★,☆,飯塚祐紀,☖,
84,順位戦,C級1組,2回戦,,2025-07-08,☗,飯塚祐紀,☆,★,中村修,☖,
84,順位戦,C級1組,2回戦,,2025-07-08,☗,杉本昌隆,☆,★,飯島栄治,☖,
84,順位戦,C級1組,2回戦,,2025-07-08,☗,高田明浩,☆,★,宮田敦史,☖,
84,順位戦,C級1組,2回戦,,2025-07-08,☗,片上大輔,☆,★,黒田尭之,☖,
84,順位戦,C級1組,2回戦,,2025-07-08,☗,高崎一生,★,☆,出口若武,☖,
84,順位戦,C級1組,2回戦,,2025-07-08,☗,古森悠太,☆,★,阿部隆,☖,
