the,match,phase,detail,notes,game_date,A,player_A,a,b,player_B,B,others
98,棋聖戦,予選,イ組,準決勝,2026-xx-xx,,飯島栄治,,,小窪碧,,
98,棋聖戦,予選,イ組,準決勝,2026-xx-xx,,阿部光瑠,,,瀬川晶司,,
98,棋聖戦,予選,ロ組,準決勝,2026-xx-xx,,石田直裕,,,吉池隆真,,
98,棋聖戦,予選,ロ組,準決勝,2026-xx-xx,,小山直希,,,佐藤慎一,,
98,棋聖戦,予選,ハ組,準決勝,2026-xx-xx,,齊藤優希,,,村中秀史,,
98,棋聖戦,予選,ハ組,準決勝,2026-xx-xx,,Aの勝者,,,山川泰熙,,
98,棋聖戦,予選,ニ組,準決勝,2026-xx-xx,,西尾明,,,獺ヶ口笑保人,,
98,棋聖戦,予選,ニ組,準決勝,2026-xx-xx,,片山史龍,,,近藤正和,,
98,棋聖戦,予選,ホ組,準決勝,2026-xx-xx,,Bの勝者,,,川村悠人,,
98,棋聖戦,予選,ホ組,準決勝,2026-xx-xx,,高橋佑二郎,,,片上大輔,,
98,棋聖戦,予選,ヘ組,準決勝,2026-xx-xx,,冨田誠也,,,Cの勝者,,
98,棋聖戦,予選,ヘ組,準決勝,2026-xx-xx,,徳田拳士,,,古森悠太,,
98,棋聖戦,予選,ト組,準決勝,2026-xx-xx,,井田明宏,,,森本才跳,,
98,棋聖戦,予選,ト組,準決勝,2026-xx-xx,,齊藤裕也,,,柵木幹太,,
98,棋聖戦,予選,チ組,準決勝,2026-xx-xx,,Dの勝者,,,山下数毅,,
98,棋聖戦,予選,チ組,準決勝,2026-xx-xx,,上野裕寿,,,船江恒平,,
